experiment_id,fold,n,MAE,RMSE,nMAE,nMAE_pct,Bias,R2
LightGBM__Top15__global__richer,2025-12,2948,0.17588373129974877,0.2660947329572762,0.17588373129974877,17.588373129974876,0.012597795714491189,0.512295347455638
LightGBM__Top15__global__richer,2026-01,2976,0.16196950231772947,0.23723948449715188,0.16196950231772947,16.19695023177295,0.059308919813706396,0.5057967759397122
LightGBM__Top20__global__regularized,2025-10,2748,0.13593014017317423,0.20795046412596474,0.13593014017317423,13.593014017317422,-0.02717283223056675,0.6132590649601972
LightGBM__Top20__global__regularized,2025-11,2880,0.12880687773466115,0.19893341976339593,0.12880687773466115,12.880687773466114,-0.007332497805477766,0.7192709094992198
LightGBM__Top20__global__regularized,2025-12,2948,0.17157795217762628,0.2576827933631588,0.17157795217762628,17.15779521776263,0.013766505896418221,0.5426431568495891
LightGBM__Top20__global__regularized,2026-01,2976,0.17006755300388596,0.24942717647475643,0.17006755300388596,17.006755300388594,0.07646486503315149,0.45371513050504486
LightGBM__Top20__global__richer,2025-10,2748,0.1381241403106061,0.20940595767548012,0.1381241403106061,13.81241403106061,-0.025237757255515976,0.607826339731226
LightGBM__Top20__global__richer,2025-11,2880,0.13040109579547174,0.19911789273175537,0.13040109579547174,13.040109579547174,-0.0029718525661856423,0.7187500222600418
LightGBM__Top20__global__richer,2025-12,2948,0.1744609175250493,0.26216643282918906,0.1744609175250493,17.44609175250493,0.014739291438409182,0.5265888179230874
LightGBM__Top20__global__richer,2026-01,2976,0.16066980600181224,0.23483985334294943,0.16066980600181224,16.066980600181225,0.057761575462528816,0.5157437529716777
CatBoost__Top15__global__regularized,2025-10,2748,0.1377377375152801,0.20793600873775195,0.1377377375152801,13.77377375152801,-0.025824666849550537,0.6133128306112592
CatBoost__Top15__global__regularized,2025-11,2880,0.12668216303213198,0.19315623030139972,0.12668216303213198,12.668216303213198,-0.003309315860871013,0.7353393567203566
CatBoost__Top15__global__regularized,2025-12,2948,0.17076497356926815,0.25469214343064406,0.17076497356926815,17.076497356926815,0.02204048796261797,0.5531976601480966
CatBoost__Top15__global__regularized,2026-01,2976,0.17153228766493595,0.25470277461270774,0.17153228766493595,17.153228766493594,0.08748097325357428,0.4303619606809773
CatBoost__Top15__global__richer,2025-10,2748,0.13882286030012675,0.21042801549231177,0.13882286030012675,13.882286030012676,-0.02767265008138248,0.603988795466077
CatBoost__Top15__global__richer,2025-11,2880,0.12814635794337165,0.1949139979511466,0.12814635794337165,12.814635794337164,-0.007787374143084821,0.7305004893874162
CatBoost__Top15__global__richer,2025-12,2948,0.17218690278347673,0.257846705737342,0.17218690278347673,17.218690278347673,0.017161398164208516,0.5420611211757287
CatBoost__Top15__global__richer,2026-01,2976,0.16891059390665839,0.2498368823442364,0.16891059390665839,16.891059390665838,0.08486424986579857,0.4519190155881153
LightGBM__Top15__horizon__default,2025-10,2748,0.13673919827617628,0.20762359618657497,0.13673919827617628,13.673919827617627,-0.02444496743505766,0.6144739106344912
LightGBM__Top15__horizon__default,2025-11,2880,0.12916893042214225,0.19635367362886963,0.12916893042214225,12.916893042214225,-0.006518508047438943,0.7265046267051167
LightGBM__Top15__horizon__default,2025-12,2948,0.1733668287379834,0.25932066767354583,0.1733668287379834,17.33668287379834,0.007565258332883824,0.5368106082836746
LightGBM__Top15__horizon__default,2026-01,2976,0.16597183461546858,0.24259704016426836,0.16597183461546858,16.59718346154686,0.06601837895654507,0.48322365407877743
LightGBM__Top15__turbine__default,2025-10,2748,0.1359500873624299,0.20832793629346166,0.1359500873624299,13.595008736242988,-0.02775028068233874,0.6118537645698694
LightGBM__Top15__turbine__default,2025-11,2880,0.12948001937062162,0.19772972927901966,0.12948001937062162,12.948001937062163,-0.0043275064888431344,0.7226578580877947
LightGBM__Top15__turbine__default,2025-12,2948,0.1736790610701991,0.26247157502404445,0.1736790610701991,17.36790610701991,0.010121070255028175,0.5254861458943008
LightGBM__Top15__turbine__default,2026-01,2976,0.16161871949330156,0.236536443613739,0.16161871949330156,16.161871949330155,0.05737625304581105,0.508721502054773
LightGBM__Top15__horizon_turbine__default,2025-10,2748,0.1376367166043527,0.21024596926056321,0.1376367166043527,13.76367166043527,-0.027056828150356423,0.6046736963140293
LightGBM__Top15__horizon_turbine__default,2025-11,2880,0.12948218830413968,0.19729461119286062,0.12948218830413968,12.948218830413968,-0.005471799497761001,0.7238771365828798
LightGBM__Top15__horizon_turbine__default,2025-12,2948,0.1734385515634446,0.2593205766259162,0.1734385515634446,17.34385515634446,0.007979856854483536,0.53681093353572
LightGBM__Top15__horizon_turbine__default,2026-01,2976,0.16273522056327103,0.24012729542008948,0.16273522056327103,16.273522056327103,0.06290153083771485,0.49369211640154886
